ban	ban	ban	ban	ban	gha	gha	gha	gha	gha	kra	kra	kra	kra	kra	las	las	las	las	las	mar	mar	mar	mar	mar
5.087197137584026e-2	5.087197137584026e-2	5.402458749251489e-9	0.8972862820866659	9.697697591948064e-4	0.4999979642959962	0.4999979642959962	9.92123524290099e-29	4.071403883835689e-6	4.1237926403932565e-12	1.2931335448283936e-10	1.2931335448283936e-10	0.7218700864407261	0.27809441505458976	3.549824605721483e-5	0.0	0.0	0.14044044818328338	4.032608118033208e-8	0.8595595114906356	2.5820321178958117e-5	2.5820321178958117e-5	6.905103665880943e-9	1.339666510957457e-2	0.9865516873429638
5.074870528925373e-2	5.074870528925373e-2	3.777887887655417e-9	0.8976532833925331	8.493022510715547e-4	0.499998430191156	0.499998430191156	3.169069112223493e-29	3.1396152177579484e-6	2.470123122832867e-12	9.22611312512653e-11	9.22611312512653e-11	0.7220470000259572	0.2779226597446398	3.034004488057468e-5	0.0	0.0	0.14019598697202554	2.953337070950253e-8	0.8598039834946039	2.315612676867447e-5	2.315612676867447e-5	4.7259035622576324e-9	1.2835395185377916e-2	0.9871182878351812
5.063254650286396e-2	5.063254650286396e-2	2.641342900081735e-9	0.8979914219975237	7.434823554055377e-4	0.49999878975343215	0.49999878975343215	1.0121240187423163e-29	2.42049165682641e-6	1.478832670675824e-12	6.584492336492206e-11	6.584492336492206e-11	0.7222054663276519	0.2777686076001585	2.5925940499711893e-5	0.0	0.0	0.13997793446928541	2.1627923604589025e-8	0.860022043902791	2.0780202274442304e-5	2.0780202274442304e-5	3.2349959460176866e-9	1.2305893998492775e-2	0.9876525423619623
5.052298164619272e-2	5.052298164619272e-2	1.84639434367673e-9	0.898303452400113	6.505824611073017e-4	0.4999990671680176	0.4999990671680176	3.2320155073581024e-30	1.8656630799137489e-6	8.849330347720328e-13	4.700514273785568e-11	4.700514273785568e-11	0.7223474182607403	0.2776304320789027	2.214956634657763e-5	0.0	0.0	0.13978353732351587	1.583767173130932e-8	0.8602164468388125	1.8659535661191217e-5	1.8659535661191217e-5	2.214834808640137e-9	1.180586351147445e-2	0.9881568152023682
5.0419544956629404e-2	5.0419544956629404e-2	1.290486429418051e-9	0.89859183906262	5.690697336346955e-4	0.49999928114328884	0.49999928114328884	1.0319352869528496e-30	1.4377128929734215e-6	5.293028253937449e-13	3.356449844122931e-11	3.356449844122931e-11	0.7224745924125595	0.27750648792944266	1.8919590868820258e-5	0.0	0.0	0.13961030829964086	1.1596914018335817e-8	0.8603896801034452	1.6765145250966084e-5	1.6765145250966084e-5	1.5166701469636989e-9	1.1333200380482491e-2	0.9886332678123453
5.03218125607409e-2	5.03218125607409e-2	9.018132773123576e-10	0.898858788315706	4.975856609988052e-4	0.4999994461440501	0.4999994461440501	3.2943706909672745e-31	1.1077115833729158e-6	3.164544562282417e-13	2.3972837762288095e-11	2.3972837762288095e-11	0.7225885475874322	0.2773952947441892	1.6157620433077847e-5	0.0	0.0	0.13945600395290775	8.491179845867295e-9	0.8605439875559123	1.507155305075865e-5	1.507155305075865e-5	1.0387851964745618e-9	1.088597797168594e-2	0.9890838778834274
5.02293975701639e-2	5.02293975701639e-2	6.301130824982766e-10	0.899106276731595	4.3492749796402e-4	0.49999957334914047	0.49999957334914047	1.0515625362638553e-31	8.53301529949331e-7	1.8912176003820643e-13	1.7126026065215123e-11	1.7126026065215123e-11	0.7226906818346194	0.2772955217405636	1.379639056496135e-5	0.0	0.0	0.13931860368879698	6.216817116719239e-9	0.8606813900943858	1.3556331786994345e-5	1.3556331786994345e-5	7.116181940089724e-10	1.0462430085472124e-2	0.9895104565393356
5.0141945871066e-2	5.0141945871066e-2	4.402133082180281e-10	0.8993360763445949	3.800314730598314e-4	0.499999671394398	0.499999671394398	3.35615533687372e-32	6.572110910117578e-7	1.129807657891579e-13	1.2237297561997966e-11	1.2237297561997966e-11	0.7227822480473377	0.2772059737218489	1.177820633879102e-5	0.0	0.0	0.13919629018485916	4.551374653440686e-9	0.8608037052637664	1.2199714617436603e-5	1.2199714617436603e-5	4.875916082221781e-10	1.0060936233062465e-2	0.9899146638501111
5.00591325030181e-2	5.00591325030181e-2	3.07506576576359e-10	0.8995497770603555	3.3195762610170436e-4	0.4999997469486606	0.4999997469486606	1.0710136000206522e-32	5.061026113533685e-7	6.746975096603065e-14	8.745820815526964e-12	8.745820815526964e-12	0.7228643682211644	0.27712557816328115	1.0053598062888167e-5	0.0	0.0	0.13908743114425073	3.3318969964323195e-9	0.8609125655238523	1.0984258252363637e-5	1.0984258252363637e-5	3.3415959699084095e-10	9.680008321733458e-3	0.9902980228276023
4.998065853803012e-2	4.998065853803012e-2	2.1478090984191405e-10	0.8997488065611058	2.898761480531035e-4	0.49999980516002324	0.49999980516002324	3.417398116734013e-33	3.8967991326523527e-7	4.027759939341258e-14	6.251677474260723e-12	6.251677474260723e-12	0.7229380464596579	0.2770533733648521	8.580162986638857e-6	0.0	0.0	0.13899056234443583	2.4390186895895375e-9	0.8610094352165455	9.89455167831745e-6	9.89455167831745e-6	2.290553070423291e-10	9.318278616229613e-3	0.9906619320513584
4.990624838358385e-2	4.990624838358385e-2	1.499996176931722e-10	0.8999344479827515	2.5305510008128595e-4	0.49999985000136377	0.49999985000136377	1.09029869553337e-33	2.999972483214342e-7	2.4036747850288292e-14	4.469600204699929e-12	4.469600204699929e-12	0.7230041808135625	0.27698849760979705	7.321567701026891e-6	0.0	0.0	0.13890437193848526	1.7853090988335486e-9	0.8610956262762057	8.916963893784089e-6	8.916963893784089e-6	1.570417911816127e-10	8.974488854947685e-3	0.9910076770602231
4.983564744489802e-2	4.983564744489802e-2	1.0474679663509298e-10	0.9001078556110742	2.208493943830453e-4	0.4999998845377255	0.4999998845377255	3.4781346708418668e-34	2.309245348143989e-7	1.434012030382978e-14	3.1960418798275804e-12	3.1960418798275804e-12	0.7230635740377412	0.2769301792665562	6.246689310631683e-6	0.0	0.0	0.1388276859609717	1.3067323321610103e-9	0.861172312732296	8.03942508067228e-6	8.03942508067228e-6	1.0769064886571974e-10	8.6474804099408e-3	0.9913364406322073
4.9768620091533315e-2	4.9768620091533315e-2	7.313919169883034e-11	0.900270068818193	1.9269092560106685e-4	0.4999999111331222	0.4999999111331222	1.1094300396710314e-34	1.7773374704234157e-7	8.5526694678947e-15	2.2857239738522154e-12	2.2857239738522154e-12	0.7231169433471416	0.276877727771886	5.328876401018311e-6	0.0	0.0	0.13875945498585102	9.563900116521678e-10	0.8612405440577591	7.251236483932688e-6	7.251236483932688e-6	7.386313530937127e-11	8.33618538965757e-3	0.9916493120635115
4.970494788194677e-2	4.970494788194677e-2	5.106470668089143e-11	0.9004220244367966	1.6807974824508556e-4	0.49999993161041817	0.49999993161041817	3.538406271818838e-35	1.3677915864427057e-7	5.099514343042834e-15	1.6349286661300514e-12	1.6349286661300514e-12	0.7231649292497959	0.27683052543355785	4.545313376480257e-6	0.0	0.0	0.13869874188004966	6.999369105955051e-10	0.8613012574200134	6.5429049829726184e-6	6.5429049829726184e-6	5.067145215250564e-11	8.039618592550887e-3	0.9919472955468116
4.964442800688676e-2	4.964442800688676e-2	3.5649634599563846e-11	0.9005645677482578	1.4657620231921443e-4	0.49999994737487397	0.49999994737487397	1.1284214054229095e-35	1.052502490750484e-7	3.039766472927069e-15	1.1695908775232238e-12	1.1695908775232238e-12	0.723208103531185	0.2767880199925218	3.876473954082733e-6	0.0	0.0	0.13864471059379238	5.122223975748954e-10	0.8613552888939854	5.905998936210264e-6	5.905998936210264e-6	3.476830400305968e-11	7.756870228247187e-3	0.992231317739112
4.9586871918729694e-2	4.9586871918729694e-2	2.4885993304358636e-11	0.9006984622414526	1.2779389620199073e-4	0.49999995950958104	0.49999995950958104	3.598258401107735e-36	8.098083602327312e-8	1.8115134802653246e-15	8.368082575231494e-13	8.368082575231494e-13	0.7232469764604136	0.27674971788639563	3.305651517225254e-6	0.0	0.0	0.13859661592699551	3.7483005597708867e-10	0.8614033836981745	5.333022383430113e-6	5.333022383430113e-6	2.3860894429509366e-11	7.487099330861584e-3	0.9925022346005106
4.953210411912992e-2	4.953210411912992e-2	1.7370906078514265e-11	0.900824398281755	1.1139346261433834e-4	0.4999999688491529	0.4999999688491529	1.147287676340658e-36	6.230169302192231e-8	1.0792901121770534e-15	5.987860490190959e-13	5.987860490190959e-13	0.7232820032845915	0.27671517815851615	2.8185556949069914e-6	0.0	0.0	0.13855379421025296	2.742753821907802e-10	0.8614462055154718	4.817305115337702e-6	4.817305115337702e-6	1.6378396196561553e-11	7.229527796294138e-3	0.9927608375770969
4.947996108181052e-2	4.947996108181052e-2	1.2124374760269776e-11	0.9009430008141054	9.707701014914756e-5	0.4999999760366081	0.4999999760366081	3.657739382368526e-37	4.792678309553235e-8	6.428877040552784e-16	4.285171812999478e-13	4.285171812999478e-13	0.7233135900737055	0.2766840069594622	2.4029659752710175e-6	0.0	0.0	0.13851565483898115	2.0068562200986098e-10	0.8614843449603332	4.35290647885847e-6	4.35290647885847e-6	1.1244386046659727e-11	6.983434981973404e-3	0.9930078591938246
4.9430290291078136e-2	4.9430290291078136e-2	8.461888094806004e-12	0.901054836210131	8.458319925070918e-5	0.49999998156726577	0.49999998156726577	1.1660444344137275e-37	3.686546818134537e-8	3.828574049729147e-16	3.0669942862514833e-13	3.0669942862514833e-13	0.7233420989741506	0.27665585259082326	2.048434412848328e-6	0.0	0.0	0.13848167260005995	1.468328241098209e-10	0.8615183272531073	3.934531090998205e-6	3.934531090998205e-6	7.721079919867028e-12	6.748152813557718e-3	0.9932439781165392
4.9382949379797085e-2	4.9382949379797085e-2	5.905379153116071e-12	0.9011604183568334	7.368287766697941e-5	0.49999998582260846	0.49999998582260846	3.7168991566906913e-38	2.835478276141737e-8	2.279546390794363e-16	2.1953478488468612e-13	2.1953478488468612e-13	0.7233678529250204	0.2766304010439673	1.7460305732966171e-6	0.0	0.0	0.13845138073170118	1.0742564782759615e-10	0.8615486191608732	3.5574548923457865e-6	3.5574548923457865e-6	5.302692218345551e-12	6.523061348598287e-3	0.9934698237363144
4.933780535319738e-2	4.933780535319738e-2	4.120997056215738e-12	0.9012602140732715	6.417521621271665e-5	0.4999999890964	0.4999999890964	1.1847076007897595e-38	2.1807199958728206e-8	1.3569800186053432e-16	1.571581904122736e-13	1.571581904122736e-13	0.7233911398872883	0.27660737198959817	1.4881227990699958e-6	0.0	0.0	0.1384243646591856	7.859071429523166e-11	0.8615756352622238	3.2174601909033245e-6	3.2174601909033245e-6	3.642411206774131e-12	6.307584752149291e-3	0.9936859803238266
4.9294733887095314e-2	4.9294733887095314e-2	2.8756243665187874e-12	0.901354647931783	5.5884291150734844e-5	0.49999999161482184	0.49999999161482184	3.7757882411977884e-39	1.6770356103822835e-8	8.076367013502616e-17	1.1251535574330817e-13	1.1251535574330817e-13	0.7234122166321629	0.2765865151769189	1.2681906932528398e-6	0.0	0.0	0.13840025635142367	5.7492794182926156e-11	0.8615997435910836	2.9107785339853396e-6	2.9107785339853396e-6	2.5023830679628282e-12	6.101187643817032e-3	0.9938929907966125
4.9253618690941046e-2	4.9253618690941046e-2	2.0064972552435714e-12	0.9014441065515042	4.865606460721019e-5	0.4999999935519985	0.4999999935519985	1.2032931372980537e-39	1.2896003103487972e-8	4.8059575640127007e-17	8.056114287800815e-14	8.056114287800815e-14	0.7234313121312114	0.27656760720420415	1.0806644231849948e-6	0.0	0.0	0.13837872924592115	4.2056684291586665e-11	0.8616212707120221	2.634040405529181e-6	2.634040405529181e-6	1.7194476325407115e-12	5.903371779810878e-3	0.9940913601376585
4.921435092763324e-2	4.921435092763324e-2	1.399982787381195e-12	0.9015289424241537	4.235571917996779e-5	0.49999999504196024	0.49999999504196024	3.834456882850547e-40	9.916079467469681e-9	2.8593585333644333e-17	5.768681384606757e-14	5.768681384606757e-14	0.7234486305873375	0.27655044862549233	9.20787054823296e-7	0.0	0.0	0.13835949369256775	3.076356010108746e-11	0.8616405062766688	2.3842308825556815e-6	2.3842308825556815e-6	1.1816599931291564e-12	5.7136730372299264e-3	0.9942815584998234
4.917682868330838e-2	4.917682868330838e-2	9.767549086418253e-13	0.9016094773251282	3.686530727834369e-5	0.4999999961878643	0.4999999961878643	1.221816809136872e-40	7.624271483388814e-9	1.7009259401469416e-17	4.13107223592689e-14	4.13107223592689e-14	0.7234643541423574	0.2765348613609045	7.84496655516977e-7	0.0	0.0	0.13834229286964617	2.2501870419542727e-11	0.8616577071078521	2.1586505012710756e-6	2.1586505012710756e-6	8.121993086176076e-13	5.531658671126099e-3	0.9944640240270591
4.914095648136134e-2	4.914095648136134e-2	6.814410422966729e-13	0.901686005356838	3.208167975785111e-5	0.4999999970690962	0.4999999970690962	3.8929544002674633e-41	5.861807546215494e-9	1.0116573154501952e-17	2.958575306495622e-14	2.958575306495622e-14	0.7234786452938042	0.27652068638077854	6.683253579154168e-7	0.0	0.0	0.13832689912850366	1.645817316523709e-11	0.8616731008550382	1.954880683392489e-6	1.954880683392489e-6	5.583381570500198e-13	5.356924817859866e-3	0.994639165420215
4.910664483582459e-2	4.910664483582459e-2	4.753917960933633e-13	0.9017587956657802	2.7914662095208636e-5	0.4999999977467422	0.4999999977467422	1.240294004457778e-41	4.506515702409046e-9	6.016108137238429e-18	2.11901715503967e-14	2.11901715503967e-14	0.7234916490506463	0.2765077816363409	5.693129705739542e-7	0.0	0.0	0.13831311072638194	1.2037218155575068e-11	0.8616868892615808	1.7707531592175213e-6	1.7707531592175213e-6	3.838793418867222e-13	5.1890942209397006e-3	0.9948073642723579
4.9073809839952444e-2	4.9073809839952444e-2	3.316321778139946e-13	0.9018280948700582	2.4285449705253124e-5	0.49999999826780184	0.49999999826780184	3.951328695458674e-42	3.4643961786671962e-9	3.577130795632252e-18	1.5178079424833578e-14	1.5178079424833578e-14	0.7235034948548766	0.2764960202120331	4.849330597561981e-7	0.0	0.0	0.13830074890991906	8.803444740385831e-12	0.8616992510812774	1.604322897854095e-6	1.604322897854095e-6	2.63969089041244e-13	5.027814157939666e-3	0.9949689771960006
4.904237278645409e-2	4.904237278645409e-2	2.3133643878871904e-13	0.9018941292298116	2.112519704897809e-5	0.49999999866843403	0.49999999866843403	1.2587396041122186e-42	2.6631318462371594e-9	2.1266382824594786e-18	1.0872471063950822e-14	1.0872471063950822e-14	0.7235142982934083	0.2764852886768507	4.1302971916125477e-7	0.0	0.0	0.13828965531477666	6.438158525010109e-12	0.861710344678785	1.4538441186598064e-6	1.4538441186598064e-6	1.8153923402750396e-13	4.872754549247295e-3	0.9951243377623339
4.901225981631254e-2	4.901225981631254e-2	1.613669531819665e-13	0.9019571065892726	1.8373777940856643e-5	0.49999999897645414	0.49999999897645414	4.009625912148621e-43	2.0470916971768416e-9	1.2641382076991417e-18	7.78874455177692e-15	7.78874455177692e-15	0.7235241626223504	0.2764754856141377	3.5176349610977044e-7	0.0	0.0	0.13827968964968032	4.7081869671781125e-12	0.8617203103456116	1.3177490128137958e-6	1.3177490128137958e-6	1.2486630138084244e-13	4.723606231330623e-3	0.9952737582705188
4.8983401593537444e-2	4.8983401593537444e-2	1.1255610194846968e-13	0.9020172181158588	1.597869695382297e-5	0.49999999921325783	0.49999999921325783	1.277167893841788e-43	1.573484359089314e-9	7.513460037829245e-19	5.579986746645868e-15	5.579986746645868e-15	0.7235331801236081	0.2764665203112211	2.9956515956458594e-7	0.0	0.0	0.138270727635867	3.4429382837936554e-12	0.8617292723606901	1.194628851330793e-6	1.194628851330793e-6	8.589652457660446e-14	4.580079378950942e-3	0.9954175313632604
4.8955733003540426e-2	4.8955733003540426e-2	7.85069417458319e-14	0.9020746398587786	1.3894134062007309e-5	0.4999999993953013	0.4999999993953013	4.0678902159455586e-44	1.2093973194774504e-9	4.465109802097251e-19	3.997828864828929e-15	3.997828864828929e-15	0.7235414333117565	0.2764583115920534	2.5509618198620863e-7	0.0	0.0	0.13826265917549635	2.517611763448724e-12	0.8617373408219862	1.0832171968043416e-6	1.0832171968043416e-6	5.909623943996298e-14	4.441902062306551e-3	0.9955559315032408
4.892919287310599e-2	4.892919287310599e-2	5.475607182696398e-14	0.9021295341470589	1.208010667445635e-5	0.49999999953524094	0.49999999953524094	1.2955925111671786e-44	9.295181819592711e-10	2.653219468069069e-19	2.864438094870491e-15	2.864438094870491e-15	0.7235489960073436	0.2764507867776831	2.172149675513692e-7	0.0	0.0	0.13825538672499174	1.84091076378675e-12	0.8617446132731674	9.823749716492493e-7	9.823749716492493e-7	4.066271423180596e-14	4.308818926491008e-3	0.995689216323525
4.890372371016946e-2	4.890372371016946e-2	3.818935480855946e-14	0.902182050844606	1.0501735016926463e-5	0.4999999996428095	0.4999999996428095	4.126163672559356e-45	7.143810397982322e-10	1.576395183593443e-19	2.052474825600591e-15	2.052474825600591e-15	0.7235559342911242	0.2764438807608745	1.8494799726996672e-7	0.0	0.0	0.13824882385152779	1.346051367819304e-12	0.861751176147126	8.910771663796549e-7	8.910771663796549e-7	2.798230910579656e-14	4.180589981903351e-3	0.9958176278637358
4.887927146181306e-2	4.887927146181306e-2	2.6634143698359174e-14	0.9022323284779155	9.128598431882619e-6	0.4999999997254915	0.4999999997254915	1.3140264197722096e-45	5.490170995464742e-10	9.365044282231734e-20	1.4707484481575455e-15	1.4707484481575455e-15	0.7235623073522313	0.2764375351825856	1.5746518012067234e-7	0.0	0.0	0.13824289395297132	9.841830935792019e-13	0.8617571060460446	8.084009981707844e-7	8.084009981707844e-7	1.9258384249464465e-14	4.056989495372614e-3	0.9959413937026119
4.885578528906044e-2	4.885578528906044e-2	1.8574711365425256e-14	0.902280495250254	7.934171606563185e-6	0.4999999997890418	0.4999999997890418	4.184486202534551e-46	4.219164688555215e-10	5.5630018922591e-20	1.053950415883838e-15	1.053950415883838e-15	0.7235681682419363	0.27643169769926035	1.3405880117209956e-7	0.0	0.0	0.1382375291235146	7.195748525638087e-13	0.8617624708757657	7.335153531737804e-7	7.335153531737804e-7	1.3255733044827999e-14	3.937804972767952e-3	0.9960607279965125
4.8833217357193495e-2	4.8833217357193495e-2	1.295367020328322e-14	0.9023266699545781	6.89533102179349e-6	0.4999999998378853	0.4999999998378853	1.3324819050148345e-46	3.242294290332111e-10	3.3041895328041047e-20	7.553048810697771e-16	7.553048810697771e-16	0.7235735645434122	0.2764263213310413	1.141255450868687e-7	0.0	0.0	0.13823266914901763	5.260927215789699e-13	0.8617673308504562	6.656713662657163e-7	6.656713662657163e-7	9.125019282260237e-15	3.8228362247710516e-3	0.9961758324324873
4.881152264043829e-2	4.881152264043829e-2	9.033405503065038e-15	0.9023709627960589	5.991923055438321e-6	0.499999999875424	0.499999999875424	4.2428955938410346e-47	2.4915200447907934e-10	1.962360148384602e-20	5.413073093946589e-16	5.413073093946589e-16	0.7235785389668133	0.2764213638820372	9.715114842765103e-8	0.0	0.0	0.1382282606177036	3.8462301315123894e-13	0.8617717393819118	6.041940095328223e-7	6.041940095328223e-7	6.28215363303879e-15	3.7118945082999116e-3	0.9962868971036749
4.8790658739972126e-2	4.8790658739972126e-2	6.29939063451651e-15	0.9024134761338614	5.2063861881226895e-6	0.4999999999042733	0.4999999999042733	1.3509705851439258e-47	1.914533440385879e-10	1.16533843898943e-20	3.879575268488976e-16	3.879575268488976e-16	0.7235831298779799	0.2764167874247208	8.269729853158415e-8	0.0	0.0	0.13822425613333877	2.811870400780413e-13	0.8617757438663801	5.484745761565859e-7	5.484745761565859e-7	4.325403835131609e-15	3.6048017368024085e-3	0.9963941013140408
4.877058571429623e-2	4.877058571429623e-2	4.392728611860307e-15	0.902454305150745	4.523420658139186e-6	0.49999999992644384	0.49999999992644384	4.301427556688364e-48	1.4711221239610837e-10	6.919688048547872e-21	2.7806248946585027e-16	2.7806248946585027e-16	0.7235873717681741	0.2764125578413736	7.039045188921053e-8	0.0	0.0	0.13822061361937937	2.0556197913826342e-13	0.8617793863804152	4.97963959801893e-7	4.97963959801893e-7	2.9784257852523772e-15	3.5013897532929616e-3	0.9964976143187844
4.8751265921098366e-2	4.8751265921098366e-2	3.063087581934316e-15	0.902493538458091	3.929699709219338e-6	0.4999999999434812	0.4999999999434812	1.3695034337442723e-48	1.130374228898491e-10	4.108501725222574e-21	1.9930484095851969e-16	1.9930484095851969e-16	0.7235912956714504	0.2764086444162569	5.991229224746082e-8	0.0	0.0	0.138217295703795	1.5027201810303804e-13	0.8617827042960546	4.521666413530578e-7	4.521666413530578e-7	2.051103758951099e-15	3.4014996605938627e-3	0.9965975960061213
4.8732663869800096e-2	4.8732663869800096e-2	2.135866268623563e-15	0.9025312586431177	3.4136172799425735e-6	0.49999999995657357	0.49999999995657357	4.3601158078225004e-49	8.685284315624627e-11	2.4391825470560383e-21	1.4285972958116194e-16	1.4285972958116194e-16	0.7235949295355377	0.2764050194728729	5.0991589166053585e-8	0.0	0.0	0.13821426917538707	1.0985040348671677e-13	0.8617857308245032	4.106353051303206e-7	4.106353051303206e-7	1.4126284753223559e-15	3.3049812037715225e-3	0.9966941975256169
4.8714746084046655e-2	4.8714746084046655e-2	1.4892879393080301e-15	0.9025675427642983	2.965067606859512e-6	0.49999999996663397	0.49999999996663397	1.3880908098063763e-49	6.673206998888347e-11	1.4480058073061554e-21	1.0240418100042116e-16	1.0240418100042116e-16	0.7235982985514549	0.2764016580512925	4.3397252451596485e-8	0.0	0.0	0.13821150450342004	8.029967038142766e-14	0.8617884954964996	3.729660157379354e-7	3.729660157379354e-7	9.729859171964306e-16	3.2116922002331503e-3	0.9967875618677344
4.8697480973453264e-2	4.8697480973453264e-2	1.0384213664770182e-15	0.9026024628003286	2.5752527638487228e-6	0.4999999999743644	0.4999999999743644	4.418992174174232e-50	5.127130660245064e-11	8.595333080305912e-22	7.340756654632409e-17	7.340756654632409e-17	0.7236014254465138	0.27639853762107847	3.693240759880976e-8	0.0	0.0	0.13820897541328594	5.86968486875081e-14	0.8617910245866554	3.3879389461054343e-7	3.3879389461054343e-7	6.702275230551435e-16	3.1214980133768616e-3	0.9968778243988332
4.8680838713971844e-2	4.8680838713971844e-2	7.240344395209639e-16	0.9026360860574096	2.2365146458680933e-6	0.49999999998030425	0.49999999998030425	1.4067424925893462e-50	3.9391620579436734e-11	5.10179152249481e-22	5.2623369921009955e-17	5.2623369921009955e-17	0.7236043307448321	0.2763956378258251	3.142934279352608e-8	0.0	0.0	0.13820665851172906	4.2904719056560464e-14	0.8617933414882281	3.077892422796787e-7	3.077892422796787e-7	4.617149535176346e-16	3.034271066072935e-3	0.996965113355442
4.866479113628866e-2	4.866479113628866e-2	5.048191503764187e-16	0.9026684755390887	1.9421883333559386e-6	0.4999999999848681	0.4999999999848681	4.478086707989896e-51	3.0263796306527125e-11	3.0279689986751965e-22	3.772511903514348e-17	3.772511903514348e-17	0.7236070329990241	0.2763929402557761	2.6745199787813323e-8	0.0	0.0	0.13820453295588378	3.1360640221338583e-14	0.8617954670440847	2.7965405850008565e-7	2.7965405850008565e-7	3.180976862550713e-16	2.949890390600266e-3	0.9970495503012824
4.8649311621704217e-2	4.8649311621704217e-2	3.519684333129967e-16	0.9026996902824407	1.6864741505927144e-6	0.49999999998837474	0.49999999998837474	1.4254677191028155e-51	2.3250561989007175e-11	1.7970077117058825e-22	2.7045572940174668e-17	2.7045572940174668e-17	0.7236095489963243	0.27639042824537596	2.275829956822333e-8	0.0	0.0	0.13820258016102732	2.2922114328954477e-14	0.8617974198389498	2.54118917762522e-7	2.54118917762522e-7	2.1916990254256525e-16	2.86824121197411e-3	0.99713125055019
4.8634375004985485e-2	4.8634375004985485e-2	2.4539358146234117e-16	0.9027297856639656	1.4643260631815083e-6	0.4999999999910689	0.4999999999910689	4.537427807474521e-52	1.7862176422339376e-11	1.0663979228870635e-22	1.9389868065806597e-17	1.9389868065806597e-17	0.7236118939420288	0.27638808669296167	1.9365009654299214e-8	0.0	0.0	0.13820078354252677	1.675385030943974e-14	0.8617992164574566	2.309401624680677e-7	2.309401624680677e-7	1.510198848810126e-16	2.7892145618824303e-3	0.9972103235577926
4.8619957483715684e-2	4.8619957483715684e-2	1.7108603251664012e-16	0.902758813678217	1.271354351654445e-6	0.4999999999931388	0.4999999999931388	1.4442752225790186e-52	1.3722287806946989e-11	6.327912457208421e-23	1.390164334624866e-17	1.390164334624866e-17	0.7236140816228126	0.276385901900114	1.6477073472833554e-8	0.0	0.0	0.13819912828797903	1.2245177515385833e-14	0.8618008717120087	2.0989738022858822e-7	2.0989738022858822e-7	1.040684741913142e-16	2.7127069207018057e-3	0.9972868732845376
4.860603653369869e-2	4.860603653369869e-2	1.1927736940400116e-16	0.9027868231918477	1.103740754710478e-6	0.49999999999472916	0.49999999999472916	4.59704233853342e-53	1.0541690076897968e-11	3.7546927440906204e-23	9.967117836674588e-18	9.967117836674588e-18	0.7236161245521998	0.2763838614284663	1.4019333885843555e-8	0.0	0.0	0.1381976011560008	8.949655616684483e-15	0.8618023988439902	1.9079113545828132e-7	1.9079113545828132e-7	7.17191477794351e-17	2.6386198852927185e-3	0.9973609985324363
4.8592590830006124e-2	4.8592590830006124e-2	8.315606858820715e-17	0.9028138601754868	9.581645008764787e-7	0.4999999999959509	0.4999999999959509	1.4631732707478663e-53	8.098150791262598e-12	2.227727268858571e-23	7.146357997813661e-18	7.146357997813661e-18	0.7236180341001891	0.2763819539720179	1.19277928914868e-8	0.0	0.0	0.13819619029853503	6.5409167731925575e-15	0.8618038097014584	1.7344092869245997e-7	1.7344092869245997e-7	4.942890791148249e-17	2.56685986048073e-3	0.9974327932576619
4.857960017328195e-2	4.857960017328195e-2	5.797256166875351e-17	0.902839967915591	8.317378451378813e-7	0.4999999999968895	0.4999999999968895	4.656955754446015e-54	6.2209065675885825e-12	1.3216735068369199e-23	5.124025143716182e-18	5.124025143716182e-18	0.7236198206088256	0.27638016924321634	1.0147958011259504e-8	0.0	0.0	0.13819488510390548	4.780378126245338e-15	0.8618051148960896	1.5768335996434339e-7	1.5768335996434339e-7	3.406873307471253e-17	2.4973377723167415e-3	0.9975023468609633
4.856704542094645e-2	4.856704542094645e-2	4.041512409005288e-17	0.9028651872082064	7.219499005744679e-7	0.49999999999761063	0.49999999999761063	1.4821697030786006e-54	4.778746534720149e-12	7.840824409795126e-24	3.674080312705072e-18	3.674080312705072e-18	0.7236214934952934	0.27637849787127344	8.633433132988808e-9	0.0	0.0	0.13819367605817268	3.4936344747926896e-15	0.8618063239418239	1.4337047513432963e-7	1.4337047513432963e-7	2.348330220542332e-17	2.4299688013783797e-3	0.9975697444576713
4.855490842296479e-2	4.855490842296479e-2	2.8174644960867703e-17	0.9028895565363634	6.266177071577658e-7	0.4999999999981646	0.4999999999981646	4.717192211286901e-55	3.670853829014425e-12	4.6513117841260824e-24	2.634490079035643e-18	2.634490079035643e-18	0.7236230613439321	0.27637693131135005	7.344717776579296e-9	0.0	0.0	0.1381925546226307	2.5531981152671514e-15	0.8618074453773666	1.30368276338851e-7	1.30368276338851e-7	1.6187871034073867e-17	2.364672134527224e-3	0.9976350671289201
4.854317196186846e-2	4.854317196186846e-2	1.9641123013513692e-17	0.9029131122326499	5.438436131841793e-7	0.49999999999859013	0.49999999999859013	1.5012719664249053e-55	2.81976705299451e-12	2.7590916278962745e-24	1.8890987215922707e-18	1.8890987215922707e-18	0.7236245319884154	0.2763754617634005	6.248184041704013e-9	0.0	0.0	0.13819151312553957	1.8658797190546657e-15	0.8618084868744585	1.1855537974225365e-7	1.1855537974225365e-7	1.1159555277870585e-17	2.301370733674853e-3	0.9976983921555655
